fx1_2x2_chorus_low_pre_delay;444;1;1
fx1_2x2_chorus_low_level;445;1;1
fx1_2x2_chorus_high_rate;446;1;1
fx1_2x2_chorus_high_depth;447;1;1
fx1_2x2_chorus_high_pre_delay;448;1;1
fx1_2x2_chorus_high_level;449;1;1
fx1_2x2_chorus_direct_level;450;1;1
fx1_sub_delay_type;451;1;1
fx1_sub_delay_time;452;2;1
fx1_sub_delay_f_back;454;1;1
fx1_sub_delay_high_cut;455;1;1
fx1_sub_delay_effect_level;456;1;1
fx1_sub_delay_direct_mix;457;1;1
fx1_sub_delay_tap_time;458;1;1
fx2_on_off;460;1;1
fx2_fx_type;461;1;1
fx2_sub_od_ds_type;462;1;1
fx2_sub_od_ds_drive;463;1;1
fx2_sub_od_ds_bottom;464;1;1
fx2_sub_od_ds_tone;465;1;1
fx2_sub_od_ds_solo_sw;466;1;1
fx2_sub_od_ds_solo_level;467;1;1
fx2_sub_od_ds_effect_level;468;1;1
fx2_sub_od_ds_direct_mix;469;1;1
fx2_t_wah_mode;472;1;1
fx2_t_wah_polar;473;1;1
fx2_t_wah_sens;474;1;1
fx2_t_wah_freq;475;1;1
fx2_t_wah_peak;476;1;1
fx2_t_wah_direct_mix;477;1;1
fx2_t_wah_effect_level;478;1;1
fx2_auto_wah_mode;480;1;1
fx2_auto_wah_freq;481;1;1
fx2_auto_wah_peak;482;1;1
fx2_auto_wah_rate;483;1;1
fx2_auto_wah_depth;484;1;1
fx2_auto_wah_direct_mix;485;1;1
fx2_auto_wah_effect_level;486;1;1
fx2_sub_wah_type;488;1;1
fx2_sub_wah_pedal_pos;489;1;1
fx2_sub_wah_pedal_min;490;1;1
fx2_sub_wah_pedal_max;491;1;1
fx2_sub_wah_effect_level;492;1;1
fx2_sub_wah_direct_mix;493;1;1
fx2_adv_comp_type;495;1;1
fx2_adv_comp_sustain;496;1;1
fx2_adv_comp_attack;497;1;1
fx2_adv_comp_tone;498;1;1
fx2_adv_comp_level;499;1;1
fx2_limiter_type;501;1;1
fx2_limiter_attack;502;1;1
fx2_limiter_thresh;503;1;1
fx2_limiter_ratio;504;1;1
fx2_limiter_release;505;1;1
fx2_limiter_level;506;1;1
fx2_graphic_eq_31hz;508;1;1
fx2_graphic_eq_62hz;509;1;1
fx2_graphic_eq_125hz;510;1;1
fx2_graphic_eq_250hz;511;1;1
fx2_graphic_eq_500hz;512;1;1
fx2_graphic_eq_1khz;513;1;1
fx2_graphic_eq_2khz;514;1;1
fx2_graphic_eq_4khz;515;1;1
fx2_graphic_eq_8khz;516;1;1
fx2_graphic_eq_16khz;517;1;1
fx2_graphic_eq_level;518;1;1
fx2_parametric_eq_low_cut;520;1;1
fx2_parametric_eq_low_gain;521;1;1
fx2_parametric_eq_low_mid_freq;522;1;1
fx2_parametric_eq_low_mid_q;523;1;1
fx2_parametric_eq_low_mid_gain;524;1;1
fx2_parametric_eq_high_mid_freq;525;1;1
fx2_parametric_eq_high_mid_q;526;1;1
fx2_parametric_eq_high_mid_gain;527;1;1
fx2_parametric_eq_high_gain;528;1;1
fx2_parametric_eq_high_cut;529;1;1
fx2_parametric_eq_level;530;1;1
fx2_tone_modify_type;532;1;1
fx2_tone_modify_reso;533;1;1
fx2_tone_modify_low;534;1;1
fx2_tone_modify_high;535;1;1
fx2_tone_modify_level;536;1;1
fx2_guitar_sim_type;538;1;1
fx2_guitar_sim_low;539;1;1
fx2_guitar_sim_high;540;1;1
fx2_guitar_sim_level;541;1;1
fx2_guitar_sim_body;542;1;1
fx2_slow_gear_sens;544;1;1
fx2_slow_gear_rise_time;545;1;1
fx2_slow_gear_level;546;1;1
fx2_defretter_tone;548;1;1
fx2_defretter_sens;549;1;1
fx2_defretter_attack;550;1;1
fx2_defretter_depth;551;1;1
fx2_defretter_reso;552;1;1
fx2_defretter_effect_level;553;1;1
fx2_defretter_direct_mix;554;1;1
fx2_wave_synth_wave;556;1;1
fx2_wave_synth_cutoff;557;1;1
fx2_wave_synth_reso;558;1;1
fx2_wave_synth_filter_sens;559;1;1
fx2_wave_synth_filter_decay;560;1;1
fx2_wave_synth_filter_depth;561;1;1
fx2_wave_synth_synth_level;562;1;1
fx2_wave_synth_direct_mix;563;1;1
fx2_sitar_sim_tone;565;1;1
fx2_sitar_sim_sens;566;1;1
fx2_sitar_sim_depth;567;1;1
fx2_sitar_sim_reso;568;1;1
fx2_sitar_sim_buzz;569;1;1
fx2_sitar_sim_effect_level;570;1;1
fx2_sitar_sim_direct_mix;571;1;1
fx2_octave_range;573;1;1
fx2_octave_level;574;1;1
fx2_octave_direct_mix;575;1;1
fx2_pitch_shifter_voice;577;1;1
fx2_pitch_shifter_ps1mode;578;1;1
fx2_pitch_shifter_ps1pitch;579;1;1
fx2_pitch_shifter_ps1fine;580;1;1
fx2_pitch_shifter_ps1pre_dly;581;2;1
fx2_pitch_shifter_ps1level;583;1;1
fx2_pitch_shifter_ps2mode;584;1;1
fx2_pitch_shifter_ps2pitch;585;1;1
fx2_pitch_shifter_ps2fine;586;1;1
fx2_pitch_shifter_ps2pre_dly;587;2;1
fx2_pitch_shifter_ps2level;589;1;1
fx2_pitch_shifter_ps1f_back;590;1;1
fx2_pitch_shifter_direct_mix;591;1;1
fx2_harmonist_voice;593;1;1
fx2_harmonist_hr1harm;594;1;1
fx2_harmonist_hr1pre_dly;595;2;1
fx2_harmonist_hr1level;597;1;1
fx2_harmonist_hr2harm;598;1;1
fx2_harmonist_hr2pre_dly;599;2;1
fx2_harmonist_hr2level;601;1;1
fx2_harmonist_hr1f_back;602;1;1
fx2_harmonist_direct_mix;603;1;1
fx2_harmonist_hr1c;604;1;1
fx2_harmonist_hr1db;605;1;1
fx2_harmonist_hr1d;606;1;1
fx2_harmonist_hr1eb;607;1;1
fx2_harmonist_hr1e;608;1;1
fx2_harmonist_hr1f;609;1;1
fx2_harmonist_hr1f_s;610;1;1
fx2_harmonist_hr1g;611;1;1
fx2_harmonist_hr1ab;612;1;1
fx2_harmonist_hr1a;613;1;1
fx2_harmonist_hr1bb;614;1;1
fx2_harmonist_hr1b;615;1;1
fx2_harmonist_hr2c;616;1;1
fx2_harmonist_hr2db;617;1;1
fx2_harmonist_hr2d;618;1;1
fx2_harmonist_hr2eb;619;1;1
fx2_harmonist_hr2e;620;1;1
fx2_harmonist_hr2f;621;1;1
fx2_harmonist_hr2f_s;622;1;1
fx2_harmonist_hr2g;623;1;1
fx2_harmonist_hr2ab;624;1;1
fx2_harmonist_hr2a;625;1;1
fx2_harmonist_hr2bb;626;1;1
fx2_harmonist_hr2b;627;1;1
fx2_sound_hold_hold;629;1;1
fx2_sound_hold_rise_time;630;1;1
fx2_sound_hold_effect_level;631;1;1
fx2_ac_processor_type;633;1;1
fx2_ac_processor_bass;634;1;1
fx2_ac_processor_middle;635;1;1
fx2_ac_processor_middle_freq;636;1;1
fx2_ac_processor_treble;637;1;1
fx2_ac_processor_presence;638;1;1
fx2_ac_processor_level;639;1;1
fx2_phaser_type;641;1;1
fx2_phaser_rate;642;1;1
fx2_phaser_depth;643;1;1
fx2_phaser_manual;644;1;1
fx2_phaser_reso;645;1;1
fx2_phaser_step_rate;646;1;1
fx2_phaser_effect_level;647;1;1
